,Date,Open,Close,Volume
0,1/6/1972,0.0,0.815346003,2458771
1,2/6/1972,0.815346003,0.805463016,1613885
2,5/6/1972,0.805463016,0.802993,2585251
3,6/6/1972,0.802993,0.820288002,2347469
4,7/6/1972,0.820288002,0.820288002,1032077
5,8/6/1972,0.820288002,0.815346003,1067491
6,9/6/1972,0.815346003,0.820288002,1563293
7,12/6/1972,0.820288002,0.822758973,1942733
8,13-06-1972,0.822758973,0.830170989,2175456
9,14-06-1972,0.830170989,0.830170989,2069213
10,15-06-1972,0.830170989,0.820288002,2726909
11,16-06-1972,0.820288002,0.835111976,2398061
12,19-06-1972,0.835111976,0.844995022,1694832
13,20-06-1972,0.844995022,0.849937022,2332291
14,21-06-1972,0.849937022,0.840053976,2038858
15,22-06-1972,0.840053976,0.842525005,2438534
16,23-06-1972,0.842525005,0.840053976,1482346
17,26-06-1972,0.840053976,0.830170989,1618944
18,27-06-1972,0.830170989,0.830170989,2048976
19,28-06-1972,0.827700019,0.822758973,1315392
20,29-06-1972,0.822758973,0.835111976,1118083
21,30-06-1972,0.835111976,0.837583005,2924218
22,3/7/1972,0.837583005,0.840053976,824650
23,5/7/1972,0.844995022,0.854878008,2903981
24,6/7/1972,0.862290025,0.872173011,3895584
25,7/7/1972,0.872173011,0.884527028,2119805
26,10/7/1972,0.884527028,0.886997998,3091171
27,11/7/1972,0.886997998,0.886997998,2185574
28,12/7/1972,0.886997998,0.889469028,2696554
29,13-07-1972,0.884527028,0.864760995,1113024
30,14-07-1972,0.864760995,0.884527028,1583530
31,17-07-1972,0.884527028,0.877115011,819590
32,18-07-1972,0.874643981,0.867232025,1527878
33,19-07-1972,0.867232025,0.872173011,2145101
34,20-07-1972,0.872173011,0.859820008,1492464
35,21-07-1972,0.859820008,0.864760995,956189
36,24-07-1972,0.864760995,0.844995022,9733901
37,25-07-1972,0.847465992,0.859820008,2696554
38,26-07-1972,0.859820008,0.854878008,1355866
39,27-07-1972,0.854878008,0.849937022,1133261
40,28-07-1972,0.852406979,0.857348979,1128202
41,31-07-1972,0.857348979,0.849937022,2043917
42,1/8/1972,0.849937022,0.867232025,1806134
43,2/8/1972,0.869702995,0.879585981,3020342
44,3/8/1972,0.879585981,0.867232025,1305274
45,4/8/1972,0.867232025,0.872173011,2145101
46,7/8/1972,0.872173011,0.874643981,1962970
47,8/8/1972,0.874643981,0.874643981,2403120
48,9/8/1972,0.874643981,0.877115011,2479008
49,10/8/1972,0.877115011,0.886997998,1163616
50,11/8/1972,0.886997998,0.904293001,3162000
51,14-08-1972,0.904293001,0.904293001,3313776
52,15-08-1972,0.904293001,0.899352014,1254682
53,16-08-1972,0.899352014,0.894410014,1532938
54,17-08-1972,0.894410014,0.896880984,2726909
55,18-08-1972,0.894410014,0.879585981,3050698
56,21-08-1972,0.879585981,0.879585981,1295155
57,22-08-1972,0.879585981,0.874643981,1431754
58,23-08-1972,0.874643981,0.869702995,1654358
59,24-08-1972,0.869702995,0.864760995,2155219
60,25-08-1972,0.864760995,0.854878008,2823034
61,28-08-1972,0.854878008,0.852406979,1436813
62,29-08-1972,0.852406979,0.857348979,2140042
63,30-08-1972,0.857348979,0.852406979,2231107
64,31-08-1972,0.852406979,0.844995022,2190634
65,1/9/1972,0.844995022,0.847465992,4877069
66,5/9/1972,0.847465992,0.849937022,991603
67,6/9/1972,0.847465992,0.827700019,1917437
68,7/9/1972,0.827700019,0.802993,3075994
69,8/9/1972,0.802993,0.815346003,1780838
70,11/9/1972,0.815346003,0.810405016,1391280
71,12/9/1972,0.810405016,0.798051,1492464
72,13-09-1972,0.798051,0.807933986,4275024
73,14-09-1972,0.807933986,0.800522029,2069213
74,15-09-1972,0.802993,0.812875986,1158557
75,18-09-1972,0.812875986,0.815346003,728525
76,19-09-1972,0.815346003,0.825228989,849946
77,20-09-1972,0.825228989,0.822758973,1158557
78,21-09-1972,0.822758973,0.825228989,1340688
79,22-09-1972,0.825228989,0.817816973,1290096
80,25-09-1972,0.817816973,0.810405016,6799565
81,26-09-1972,0.810405016,0.825228989,2018621
82,27-09-1972,0.830170989,0.844995022,2038858
83,28-09-1972,0.844995022,0.849937022,5752310
84,29-09-1972,0.849937022,0.847465992,2276640
85,2/10/1972,0.842525005,0.835111976,2590310
86,3/10/1972,0.832642019,0.817816973,784176
87,4/10/1972,0.817816973,0.817816973,1922496
88,5/10/1972,0.805463016,0.788168013,8261674
89,6/10/1972,0.788168013,0.802993,2403120
90,9/10/1972,0.802993,0.798051,986544
91,10/10/1972,0.798051,0.805463016,1411517
92,11/10/1972,0.805463016,0.802993,2048976
93,12/10/1972,0.802993,0.795580029,3232829
94,13-10-1972,0.795580029,0.785696983,3020342
95,16-10-1972,0.785696983,0.780755997,1826371
96,17-10-1972,0.780755997,0.788168013,2838211
97,18-10-1972,0.788168013,0.778285027,4077715
98,19-10-1972,0.778285027,0.785696983,1588589
99,20-10-1972,0.785696983,0.805463016,1239504
100,23-10-1972,0.810405016,0.822758973,1269859
101,24-10-1972,0.822758973,0.825228989,3526262
102,25-10-1972,0.820288002,0.812875986,1153498
103,26-10-1972,0.812875986,0.810405016,1436813
104,27-10-1972,0.810405016,0.812875986,1325510
105,30-10-1972,0.812875986,0.800522029,880301
106,31-10-1972,0.805463016,0.810405016,3602150
107,1/11/1972,0.810405016,0.820288002,3187296
108,2/11/1972,0.820288002,0.849937022,3900643
109,3/11/1972,0.849937022,0.889469028,2590310
110,6/11/1972,0.889469028,0.872173011,2696554
111,8/11/1972,0.872173011,0.874643981,3531322
112,9/11/1972,0.874643981,0.872173011,895478
113,10/11/1972,0.872173011,0.849937022,5236272
114,13-11-1972,0.849937022,0.852406979,890419
115,14-11-1972,0.852406979,0.849937022,1360925
116,15-11-1972,0.849937022,0.849937022,5119910
117,16-11-1972,0.849937022,0.849937022,3010224
118,17-11-1972,0.849937022,0.849937022,4927661
119,20-11-1972,0.849937022,0.849937022,1391280
120,21-11-1972,0.849937022,0.832642019,1790957
121,22-11-1972,0.832642019,0.844995022,3364368
122,24-11-1972,0.847465992,0.852406979,1426694
123,27-11-1972,0.852406979,0.859820008,1178794
124,28-11-1972,0.859820008,0.857348979,1517760
125,29-11-1972,0.857348979,0.857348979,1608826
126,30-11-1972,0.859820008,0.864760995,1735306
127,1/12/1972,0.864760995,0.869702995,1811194
128,4/12/1972,0.872173011,0.879585981,1952851
129,5/12/1972,0.879585981,0.879585981,2595370
130,6/12/1972,0.879585981,0.879585981,784176
131,7/12/1972,0.879585981,0.879585981,1679654
132,8/12/1972,0.879585981,0.889469028,3248006
133,11/12/1972,0.889469028,0.891938984,2064154
134,12/12/1972,0.891938984,0.879585981,2499245
135,13-12-1972,0.879585981,0.872173011,3440256
136,14-12-1972,0.872173011,0.869702995,1578470
137,15-12-1972,0.869702995,0.844995022,8226259
138,18-12-1972,0.844995022,0.842525005,1123142
139,19-12-1972,0.842525005,0.852406979,2175456
140,20-12-1972,0.852406979,0.849937022,1801075
141,21-12-1972,0.849937022,0.849937022,1062432
142,22-12-1972,0.849937022,0.854878008,743702
143,26-12-1972,0.854878008,0.849937022,526157
144,27-12-1972,0.849937022,0.847465992,1441872
145,29-12-1972,0.847465992,0.847465992,1386221
146,2/1/1973,0.852406979,0.862290025,1325510
147,3/1/1973,0.862290025,0.864760995,1603766
148,4/1/1973,0.864760995,0.874643981,2322173
149,5/1/1973,0.874643981,0.879585981,2570074
150,8/1/1973,0.869702995,0.859820008,1937674
151,9/1/1973,0.859820008,0.859820008,1350806
152,10/1/1973,0.859820008,0.869702995,2119805
153,11/1/1973,0.869702995,0.882055998,2661139
154,12/1/1973,0.882055998,0.867232025,2944454
155,15-01-1973,0.867232025,0.869702995,2033798
156,16-01-1973,0.869702995,0.867232025,1153498
157,17-01-1973,0.867232025,0.867232025,1912378
158,18-01-1973,0.867232025,0.867232025,1168675
159,19-01-1973,0.867232025,0.864760995,2231107
160,22-01-1973,0.864760995,0.857348979,2038858
161,23-01-1973,0.852406979,0.849937022,2747146
162,24-01-1973,0.849937022,0.842525005,2231107
163,26-01-1973,0.842525005,0.812875986,3506026
164,29-01-1973,0.812875986,0.812875986,2018621
165,30-01-1973,0.812875986,0.815346003,2473949
166,31-01-1973,0.815346003,0.827700019,1219267
167,1/2/1973,0.827700019,0.825228989,3030461
168,2/2/1973,0.825228989,0.820288002,1042195
169,5/2/1973,0.820288002,0.815346003,1507642
170,6/2/1973,0.815346003,0.815346003,2620666
171,7/2/1973,0.815346003,0.798051,2605488
172,8/2/1973,0.798051,0.810405016,1472227
173,9/2/1973,0.810405016,0.822758973,1735306
174,12/2/1973,0.822758973,0.827700019,3242947
175,13-02-1973,0.837583005,0.844995022,4032182
176,14-02-1973,0.844995022,0.832642019,1998384
177,15-02-1973,0.832642019,0.842525005,2236166
178,16-02-1973,0.842525005,0.842525005,2322173
