,Date,Open,Close,Volume
102,9/10/1997,4.0,3.75,3950400
103,10/10/1997,3.729166985,3.901041985,3787200
104,13-10-1997,3.927083015,4.0,814800
105,14-10-1997,4.0625,3.979166985,1546800
106,15-10-1997,3.96875,3.921875,2355600
107,16-10-1997,3.979166985,3.625,3481200
108,17-10-1997,3.614583015,3.625,2534400
109,20-10-1997,3.677083015,3.822916985,4912800
110,21-10-1997,3.958333015,4.427083015,12096000
111,22-10-1997,4.416666985,4.520833015,5208000
112,23-10-1997,4.229166985,4.5,5656800
113,24-10-1997,4.75,5.026041985,9492000
114,27-10-1997,4.802083015,4.270833015,6091200
115,28-10-1997,3.916666985,4.947916985,11719200
116,29-10-1997,5.145833015,5.390625,7126800
117,30-10-1997,5.208333015,5.125,4770000
118,31-10-1997,5.364583015,5.083333015,5026800
119,3/11/1997,5.21875,5.072916985,1999200
120,4/11/1997,5.0,4.958333015,2365200
121,5/11/1997,4.979166985,4.875,3093600
122,6/11/1997,4.916666985,4.661458015,2913600
123,7/11/1997,4.416666985,4.479166985,2626800
124,10/11/1997,4.5,4.208333015,2764800
125,11/11/1997,4.244791985,3.947916985,4312800
126,12/11/1997,3.776041985,3.770833015,8683200
127,13-11-1997,3.947916985,3.859375,4290000
128,14-11-1997,3.9375,4.166666985,5869200
129,17-11-1997,4.229166985,4.375,7394400
130,18-11-1997,4.375,4.416666985,1866000
131,19-11-1997,4.40625,4.510416985,2534400
132,20-11-1997,4.572916985,4.583333015,5923200
133,21-11-1997,4.552083015,4.489583015,2602800
134,24-11-1997,4.375,4.229166985,2019600
135,25-11-1997,4.239583015,4.203125,3304800
136,26-11-1997,4.239583015,4.260416985,1630800
137,28-11-1997,4.270833015,4.125,1603200
138,1/12/1997,4.239583015,4.270833015,2383200
139,2/12/1997,4.260416985,4.234375,1262400
140,3/12/1997,4.197916985,4.364583015,1290000
141,4/12/1997,4.401041985,4.5,3038400
142,5/12/1997,4.4375,4.59375,2661600
143,8/12/1997,4.541666985,4.708333015,4766400
144,9/12/1997,4.666666985,4.6875,1332000
145,10/12/1997,4.583333015,4.510416985,1444800
146,11/12/1997,4.395833015,4.6875,5014800
147,12/12/1997,4.645833015,4.541666985,2672400
148,15-12-1997,4.583333015,4.583333015,1694400
149,16-12-1997,4.645833015,4.458333015,1687200
150,17-12-1997,4.375,4.390625,6140400
151,18-12-1997,4.354166985,4.291666985,3204000
152,19-12-1997,4.229166985,4.5,4753200
153,22-12-1997,4.5,4.697916985,4352400
154,23-12-1997,4.6875,4.625,1177200
155,24-12-1997,4.625,4.604166985,2336400
156,26-12-1997,4.5625,4.520833015,487200
157,29-12-1997,4.583333015,4.75,2552400
158,30-12-1997,4.833333015,4.848958015,6285600
159,31-12-1997,4.875,5.020833015,4446000
160,2/1/1998,5.0,4.958333015,1660800
161,5/1/1998,4.885416985,4.75,3590400
162,6/1/1998,4.697916985,4.838541985,4174800
163,7/1/1998,4.833333015,4.78125,2725200
164,8/1/1998,4.697916985,4.614583015,6015600
165,9/1/1998,4.666666985,4.260416985,6643200
166,12/1/1998,4.166666985,4.302083015,7401600
167,13-01-1998,4.34375,4.645833015,7321200
168,14-01-1998,4.65625,4.875,8505600
169,15-01-1998,4.791666985,4.953125,6014400
170,16-01-1998,4.958333015,4.791666985,2563200
171,20-01-1998,4.822916985,4.953125,5467200
172,21-01-1998,4.9375,5.072916985,8738400
173,22-01-1998,5.072916985,5.135416985,9471600
174,23-01-1998,5.34375,4.9375,9118800
175,26-01-1998,4.979166985,4.8125,4712400
176,27-01-1998,4.817708015,4.75,4104000
177,28-01-1998,4.75,4.770833015,5293200
178,29-01-1998,4.791666985,4.958333015,4836000
179,30-01-1998,5.0,4.916666985,3722400
180,2/2/1998,4.947916985,5.197916985,6913200
181,3/2/1998,5.1875,5.151041985,4429200
182,4/2/1998,5.0625,5.0625,1234800
183,5/2/1998,5.114583015,4.9375,5832000
184,6/2/1998,4.927083015,4.90625,2122800
185,9/2/1998,4.916666985,4.854166985,2626800
186,10/2/1998,4.875,5.302083015,12296400
187,11/2/1998,5.291666985,5.291666985,6474000
188,12/2/1998,5.270833015,5.260416985,3036000
189,13-02-1998,5.25,5.1875,8420400
190,17-02-1998,5.21875,5.145833015,2376000
191,18-02-1998,5.145833015,5.072916985,2971200
192,19-02-1998,5.109375,5.229166985,4436400
193,20-02-1998,5.229166985,5.270833015,2703600
194,23-02-1998,5.291666985,5.40625,3978000
195,24-02-1998,5.416666985,5.40625,13945200
196,25-02-1998,5.46875,5.489583015,6745200
197,26-02-1998,5.463541985,6.0625,15373200
198,27-02-1998,6.020833015,6.416666985,24706800
199,2/3/1998,6.322916985,6.354166985,10957200
200,3/3/1998,6.291666985,5.979166985,8016000
201,4/3/1998,6.0,6.119791985,7314000
202,5/3/1998,5.979166985,6.25,12001200
203,6/3/1998,6.302083015,6.395833015,5887200
204,9/3/1998,6.40625,6.958333015,23055600
205,10/3/1998,7.125,6.925780773,24750000
206,11/3/1998,6.833333015,6.635416985,12349200
207,12/3/1998,6.5625,6.541666985,9799200
208,13-03-1998,6.635416985,6.557291985,6523200
209,16-03-1998,6.630208015,6.583333015,3312000
210,17-03-1998,6.645833015,6.65625,3100800
211,18-03-1998,6.604166985,7.109375,13659600
212,19-03-1998,7.114583015,7.0,12115200
213,20-03-1998,7.0,7.0,6412800
214,23-03-1998,6.963541985,6.984375,3004800
215,24-03-1998,6.875,7.020833015,5680800
216,25-03-1998,7.083333015,6.807291985,11289600
217,26-03-1998,6.8125,6.895833015,7878000
218,27-03-1998,7.020833015,7.083333015,7646400
219,30-03-1998,7.15625,7.15625,5500800
220,31-03-1998,7.114583015,7.127604008,6565200
221,1/4/1998,7.104166985,7.510416985,14451600
222,2/4/1998,7.59375,7.921875,16642800
223,3/4/1998,8.020833015,7.75,11694000
224,6/4/1998,7.854166985,7.385416985,11024400
225,7/4/1998,7.25,7.166666985,11634000
226,8/4/1998,7.197916985,7.385416985,11314800
227,9/4/1998,7.697916985,7.9375,16034400
228,13-04-1998,7.90625,7.859375,10980000
229,14-04-1998,7.822916985,8.098958015,16323600
230,15-04-1998,8.166666985,8.010416985,11192400
231,16-04-1998,8.010416985,8.208333015,16244400
232,17-04-1998,7.984375,7.90625,7035600
233,20-04-1998,7.947916985,7.854166985,8979600
234,21-04-1998,7.9375,7.755208015,8354400
235,22-04-1998,7.770833015,7.270833015,11301600
236,23-04-1998,7.25,6.75,12253200
237,24-04-1998,6.833333015,7.072916985,16785600
238,27-04-1998,6.947916985,6.895833015,18885600
239,28-04-1998,7.739583015,7.96875,69594000
240,29-04-1998,8.104166985,7.958333015,31657200
241,30-04-1998,8.125,7.645833015,22485600
242,1/5/1998,7.729166985,7.875,9307200
243,4/5/1998,7.916666985,7.9375,7735200
244,5/5/1998,7.833333015,7.809895992,5998800
245,6/5/1998,7.833333015,7.53125,7438800
246,7/5/1998,7.583333015,7.583333015,13887600
247,8/5/1998,7.604166985,7.697916985,4792800
248,11/5/1998,7.744791985,7.239583015,11372400
249,12/5/1998,7.3125,7.614583015,11636400
250,13-05-1998,7.541666985,7.739583015,13944000
251,14-05-1998,7.666666985,7.630208015,8600400
252,15-05-1998,7.65625,7.46875,4628400
253,18-05-1998,7.5,7.338541985,6618000
254,19-05-1998,7.46875,7.53125,3423600
255,20-05-1998,7.53125,7.385416985,4048800
256,21-05-1998,7.458333015,7.395833015,3403200
257,22-05-1998,7.364583015,7.166666985,5862000
258,26-05-1998,7.171875,6.822916985,10884000
259,27-05-1998,6.697916985,7.21875,23234400
260,28-05-1998,7.270833015,7.161458015,9412800
261,29-05-1998,7.15625,7.34375,8641200
262,1/6/1998,7.333333015,7.135416985,8043600
263,2/6/1998,7.270833015,7.28125,8201400
264,3/6/1998,7.479166985,7.041666985,6581400
265,4/6/1998,7.15625,7.3125,4995600
266,5/6/1998,7.291666985,7.375,3427200
267,8/6/1998,7.302083015,7.708333015,5463000
268,9/6/1998,7.739583015,8.541666985,19436400
269,10/6/1998,8.604166985,9.020833015,24285000
270,11/6/1998,9.208333015,10.41666698,35851200
271,12/6/1998,10.58333302,10.16666698,21655800
272,15-06-1998,9.916666985,10.95833302,33701400
273,16-06-1998,11.125,12.27083302,39167400
274,17-06-1998,12.64583302,13.16666698,40265400
275,18-06-1998,13.5,12.02083302,31639800
276,19-06-1998,11.84375,12.63541698,36678600
277,22-06-1998,12.45833302,13.5625,36318000
278,23-06-1998,13.51041698,15.44791698,37463400
279,24-06-1998,15.83333302,16.63541794,58704600
280,25-06-1998,16.66666794,16.51041794,54465000
281,26-06-1998,16.25,15.70833302,31149600
282,29-06-1998,15.79166698,16.45833206,24507600
283,30-06-1998,16.30208206,16.625,21877200
284,1/7/1998,16.96875,19.02083206,28254600
285,2/7/1998,19.29166794,20.66666794,52279800
286,6/7/1998,21.22916794,23.25,46883400
287,7/7/1998,23.83333206,20.35416794,47251800
288,8/7/1998,18.64583206,17.85416794,58311600
289,9/7/1998,18.4375,17.58333206,29493000
290,10/7/1998,17.16666794,16.58333206,24982200
291,13-07-1998,16.08333206,17.9375,19248000
292,14-07-1998,18.08333206,19.16666794,25358400
293,15-07-1998,19.33333206,18.75,17610000
294,16-07-1998,18.90625,18.89583206,13999200
295,17-07-1998,18.72916794,19.96875,17826000
296,20-07-1998,20.1875,22.91666794,35925000
297,21-07-1998,22.875,22.01041794,47328000
298,22-07-1998,22.33333206,22.33333206,27974400
299,23-07-1998,21.66666794,21.27083206,27810600
300,24-07-1998,21.54166794,20.70833206,28974000
301,27-07-1998,19.85416794,20.92708206,28830600
302,28-07-1998,20.73958206,19.82291794,20746800
303,29-07-1998,20.08333206,17.96875,19644600
304,30-07-1998,18.625,18.95833206,31774200
305,31-07-1998,19.08333206,18.47916794,13440600
306,3/8/1998,18.29166794,18.04166794,12913200
307,4/8/1998,18.35416794,18.3125,28065000
308,5/8/1998,18.80208206,17.69791794,23060400
309,6/8/1998,17.39583206,18.25,18603600
310,7/8/1998,18.54166794,19.33333206,23433000
311,10/8/1998,19.5,20.27083206,18516000
312,11/8/1998,19.25,20.66666794,28158600
313,12/8/1998,21.125,21.72916794,20140800
314,13-08-1998,21.77083206,21.25,24629400
315,14-08-1998,21.78125,20.45833206,19410000
316,17-08-1998,20.125,19.94791794,14617800
317,18-08-1998,20.19791794,21.44791794,18000600
318,19-08-1998,21.875,21.45833206,19281600
319,20-08-1998,21.04166794,21.52083206,15886200
320,21-08-1998,21.20833206,21.61458206,15136200
321,24-08-1998,21.70833206,22.45833206,13949400
322,25-08-1998,22.90625,21.9375,14351400
323,26-08-1998,21.625,21.20833206,16390800
324,27-08-1998,20.72916794,19.83333206,16027200
325,28-08-1998,19.95833206,17.6484375,39036000
326,31-08-1998,17.57291794,13.95833302,41000400
327,1/9/1998,12.6875,13.32552147,67450800
328,2/9/1998,13.85416698,14.64583302,47328600
329,3/9/1998,13.9375,14.3125,25471200
330,4/9/1998,14.44791698,14.375,17812200
331,8/9/1998,15.66666698,15.375,21936600
332,9/9/1998,14.91666698,14.08333302,17896200
333,10/9/1998,13.22916698,13.27083302,31969800
334,11/9/1998,13.0625,12.67708302,23612400
335,14-09-1998,13.39583302,12.28125,15060000
336,15-09-1998,11.80208302,12.16666698,17228400
337,16-09-1998,12.375,14.08333302,39118800
338,17-09-1998,13.40625,12.83333302,42457800
339,18-09-1998,12.95833302,13.28125,16742400
340,21-09-1998,12.66666698,14.25,23767200
341,22-09-1998,14.70833302,14.69791698,30305400
342,23-09-1998,15.13541698,17.52083206,45583800
343,24-09-1998,17.85416794,17.02083206,51124200
344,25-09-1998,16.41666794,18.20833206,36598800
345,28-09-1998,19.39583206,19.27083206,38604600
346,29-09-1998,19.54166794,18.85416794,38335800
347,30-09-1998,18.58333206,18.60416794,29430600
348,1/10/1998,18.0,17.10416794,34392000
349,2/10/1998,17.55208206,18.375,34495800
350,5/10/1998,18.14583206,17.45052147,24496200
351,6/10/1998,18.58333206,18.05208206,28171800
352,7/10/1998,17.10416794,15.57291698,42834000
353,8/10/1998,13.8125,14.36458302,30384600
354,9/10/1998,15.04166698,15.19791698,20727000
355,12/10/1998,16.1875,15.53125,21817200
356,13-10-1998,15.30208302,15.22916698,10685400
357,14-10-1998,15.17708302,15.58333302,15590400
358,15-10-1998,15.70833302,16.17708206,16971000
359,16-10-1998,16.4375,16.57291794,21405000
360,19-10-1998,16.5,17.625,16681200
361,20-10-1998,18.125,17.79166794,19167600
362,21-10-1998,18.23958206,18.33333206,12618000
363,22-10-1998,17.9375,19.11458206,26695200
364,23-10-1998,19.08333206,19.35416794,13624800
365,26-10-1998,19.85416794,20.23958206,19516800
366,27-10-1998,20.6875,19.38541794,20164200
367,28-10-1998,19.48958206,19.51041794,19891800
368,29-10-1998,20.21875,21.08333206,32932200
369,30-10-1998,21.10416794,21.07291794,21182400
370,2/11/1998,21.35416794,21.83333206,31494000
371,3/11/1998,21.85416794,21.01041794,18388200
372,4/11/1998,21.89583206,21.63541794,20383200
373,5/11/1998,21.28125,21.41666794,14732400
374,6/11/1998,21.0,20.76041794,18894000
375,9/11/1998,20.3125,21.14583206,21843600
376,10/11/1998,21.375,21.95833206,34375800
377,11/11/1998,22.27083206,21.10416794,16463400
378,12/11/1998,20.91666794,21.83333206,11974800
379,13-11-1998,21.98958206,21.29166794,8940600
380,16-11-1998,21.41666794,21.04166794,11897400
381,17-11-1998,21.5625,24.75,61141800
382,18-11-1998,25.27083206,27.33333206,59133600
383,19-11-1998,28.5,25.54166794,38895600
384,20-11-1998,29.16666794,30.10416794,66912600
385,23-11-1998,31.8125,36.33333206,67781400
386,24-11-1998,37.33333206,35.75,81675600
387,25-11-1998,36.08333206,35.05208206,27522600
388,27-11-1998,36.20833206,36.10416794,9586800
389,30-11-1998,36.60416794,32.0,29752200
390,1/12/1998,30.91666794,34.91666794,47154600
391,2/12/1998,34.48958206,33.25,29649000
392,3/12/1998,33.1875,31.58333206,21836400
393,4/12/1998,32.58333206,31.41666794,22257600
394,7/12/1998,32.16666794,31.83333206,15774000
395,8/12/1998,31.60416794,34.01041794,25549800
396,9/12/1998,34.22916794,36.04166794,46506600
397,10/12/1998,36.27083206,35.52083206,30361800
398,11/12/1998,35.01041794,37.16666794,25467600
399,14-12-1998,36.85416794,37.04166794,38751000
400,15-12-1998,37.83333206,40.45833206,38015400
401,16-12-1998,43.1875,48.16666794,101797200
402,17-12-1998,44.0,46.125,67635000
403,18-12-1998,47.16666794,47.78125,22951800
404,21-12-1998,50.58333206,53.125,33384000
405,22-12-1998,54.48958206,53.72916794,31760400
406,23-12-1998,54.66666794,54.16666794,14563800
407,24-12-1998,53.70833206,54.13541794,5413800
408,28-12-1998,55.16666794,58.65625,29898600
409,29-12-1998,58.33333206,55.38541794,24607800
410,30-12-1998,55.5,53.54166794,32583600
411,31-12-1998,52.875,53.54166794,18298200
412,4/1/1999,54.61458206,59.15625,39292200
413,5/1/1999,54.78125,62.25,62873200
414,6/1/1999,68.1875,69.0,36176600
415,7/1/1999,68.5625,79.4375,47274600
416,8/1/1999,92.125,80.125,66662200
417,11/1/1999,92.0,92.3125,38923000
418,12/1/1999,90.25,81.6875,24443200
419,13-01-1999,62.5,74.0,29876400
420,14-01-1999,75.0,69.0,20912400
421,15-01-1999,70.0,70.1875,20132600
422,19-01-1999,75.25,69.90625,11405400
423,20-01-1999,67.53125,56.5,30535200
424,21-01-1999,52.25,53.0,47048200
425,22-01-1999,49.75,61.5,43765800
426,25-01-1999,60.75,56.1875,27323800
427,26-01-1999,56.3125,57.546875,24534800
428,27-01-1999,67.0625,62.8125,35022600
429,28-01-1999,63.21875,61.4375,23750600
430,29-01-1999,60.8125,58.46875,16396000
431,1/2/1999,58.875,57.9375,12781000
432,2/2/1999,58.1875,55.125,13048600
433,3/2/1999,54.5,62.875,18791000
434,4/2/1999,62.625,59.0,11649600
435,5/2/1999,58.5,57.9375,8566000
436,8/2/1999,57.1875,54.5625,12598200
437,9/2/1999,53.96875,50.0,12826000
438,10/2/1999,49.125,48.71875,13205000
439,11/2/1999,50.25,54.9375,13793000
440,12/2/1999,54.0,52.25,7765400
441,16-02-1999,53.4375,49.3125,7779800
442,17-02-1999,49.21875,46.75,9668600
443,18-02-1999,48.25,44.75,21562600
444,19-02-1999,47.1875,50.9375,26918200
445,22-02-1999,50.875,53.25,19212200
446,23-02-1999,55.0625,57.59375,21139200
447,24-02-1999,58.8125,55.46875,24786400
448,25-02-1999,58.3125,62.5,36689800
449,26-02-1999,63.375,64.0625,25365400
450,1/3/1999,63.5,66.5,19369000
451,2/3/1999,67.21875,60.65625,16603200
452,3/3/1999,61.875,61.75,15528800
453,4/3/1999,62.75,60.0625,17887400
454,5/3/1999,61.96875,60.75,12176200
455,8/3/1999,60.71875,61.09375,10462600
456,9/3/1999,62.5625,64.96875,16292000
457,10/3/1999,68.375,68.5625,14117600
458,11/3/1999,69.875,67.4375,16252200
459,12/3/1999,67.0,66.65625,9332600
460,15-03-1999,66.5,69.46875,7020800
461,16-03-1999,69.5,66.90625,7534400
462,17-03-1999,65.65625,65.5,7867400
463,18-03-1999,66.4375,69.21875,12300200
464,19-03-1999,70.9375,67.53125,10725200
465,22-03-1999,66.59375,66.0,6598400
466,23-03-1999,64.3125,59.6875,11216800
467,24-03-1999,58.59375,61.84375,11543800
468,25-03-1999,64.46875,69.9375,16099800
469,26-03-1999,70.0,69.53125,24922000
470,29-03-1999,75.0,74.8125,18888000
471,30-03-1999,76.0,82.34375,26177400
472,31-03-1999,85.625,86.09375,22094200
473,1/4/1999,89.6875,85.5,11573200
474,5/4/1999,86.3125,93.25,15916800
475,6/4/1999,92.25,91.4375,14531800
476,7/4/1999,93.3125,87.90625,13166600
477,8/4/1999,87.40625,89.5,11487800
478,9/4/1999,89.0625,91.4375,6839000
479,12/4/1999,88.0625,92.21875,8569200
480,13-04-1999,93.375,89.1875,8038800
481,14-04-1999,91.0,84.0,9952800
482,15-04-1999,82.9375,83.625,16498400
483,16-04-1999,91.9375,95.0,31660200
484,19-04-1999,94.5,79.46875,28369800
485,20-04-1999,78.65625,86.0,20005000
486,21-04-1999,86.1875,89.625,11082000
487,22-04-1999,92.15625,95.03125,12538200
488,23-04-1999,96.4375,105.0625,31716800
489,26-04-1999,104.5,103.59375,13985000
490,27-04-1999,108.5,102.9375,17895400
491,28-04-1999,100.0,96.75,19473800
492,29-04-1999,86.21875,84.125,42208400
493,30-04-1999,88.5,86.03125,17776400
494,3/5/1999,83.4375,75.46875,26186400
495,4/5/1999,76.3125,71.5,21696400
496,5/5/1999,71.9375,73.25,27709800
497,6/5/1999,74.0,68.6875,18284400
498,7/5/1999,70.375,68.1875,16654000
499,10/5/1999,68.3125,73.4375,14241200
500,11/5/1999,75.34375,74.1875,13941400
501,12/5/1999,74.03125,71.46875,7327400
502,13-05-1999,72.1875,68.0,11499000
503,14-05-1999,66.5625,66.1875,11266800
504,17-05-1999,65.0,68.8125,20858200
505,18-05-1999,68.21875,66.3125,12407800
506,19-05-1999,66.96875,69.78125,12619200
507,20-05-1999,68.375,65.40625,6894000
508,21-05-1999,65.375,64.28125,8005600
509,24-05-1999,64.3125,58.75,14253800
510,25-05-1999,58.625,55.78125,15510200
511,26-05-1999,56.59375,60.46875,21158600
512,27-05-1999,59.8125,57.28125,13573400
513,28-05-1999,57.8125,59.375,9680200
514,1/6/1999,55.75,52.90625,20076400
515,2/6/1999,52.375,56.0625,36906400
516,3/6/1999,56.96875,52.53125,17311600
517,4/6/1999,52.8125,54.21875,19491800
518,7/6/1999,54.28125,58.6875,16901400
519,8/6/1999,60.0,55.78125,13844400
520,9/6/1999,56.96875,57.0,8904200
521,10/6/1999,55.9375,57.96875,12710600
522,11/6/1999,57.5625,52.90625,13886600
523,14-06-1999,51.96875,46.0,20764600
524,15-06-1999,46.125,48.25,18309400
525,16-06-1999,50.65625,55.84375,21707200
526,17-06-1999,55.8125,56.46875,19041400
527,18-06-1999,55.96875,55.65625,7972000
528,21-06-1999,56.78125,61.75,16227200
529,22-06-1999,61.59375,58.75,16729400
530,23-06-1999,57.78125,58.875,16429800
531,24-06-1999,59.0625,56.8125,8355200
532,25-06-1999,58.21875,55.09375,9751800
533,28-06-1999,55.5,55.34375,16871800
534,29-06-1999,55.125,58.03125,15648000
535,30-06-1999,58.25,62.5625,16906200
536,1/7/1999,62.625,61.1875,14382800
537,2/7/1999,61.625,62.03125,7208400
538,6/7/1999,64.0,63.4375,14886200
539,7/7/1999,63.0625,60.9375,9988000
540,8/7/1999,62.8125,62.6875,10624400
541,9/7/1999,63.0625,62.75,5581800
542,12/7/1999,62.5,58.6875,10653200
543,13-07-1999,58.125,63.0625,20453200
544,14-07-1999,63.6875,67.5,19403600
545,15-07-1999,67.5,69.78125,22763000
546,16-07-1999,69.375,68.8125,10297400
547,19-07-1999,68.0,65.84375,9438400
548,20-07-1999,64.5625,60.0625,17221800
549,21-07-1999,60.5,62.71875,17134400
550,22-07-1999,58.21875,53.40625,57547200
551,23-07-1999,54.90625,57.28125,30080600
552,26-07-1999,55.21875,52.96875,30627600
553,27-07-1999,54.5,50.5,23769800
554,28-07-1999,50.9921875,52.875,25783600
555,29-07-1999,51.1875,50.78125,18748000
556,30-07-1999,51.0625,50.03125,12057000
557,2/8/1999,49.1875,47.0,16967800
558,3/8/1999,48.5,47.4375,29139000
559,4/8/1999,46.875,44.21875,22411400
560,5/8/1999,43.78125,48.625,37517000
561,6/8/1999,48.3125,44.78125,21218800
562,9/8/1999,45.75,42.75,13041400
563,10/8/1999,42.6875,45.5,23195000
564,11/8/1999,46.1875,45.46875,25655000
565,12/8/1999,45.5,45.875,13140800
566,13-08-1999,47.5,48.71875,10784800
567,16-08-1999,49.125,49.15625,12753200
568,17-08-1999,50.25,54.625,23668800
569,18-08-1999,57.5625,56.5625,28415400
570,19-08-1999,55.375,53.0625,18285000
571,20-08-1999,53.125,56.71875,14281200
572,23-08-1999,57.96875,59.1875,19206000
573,24-08-1999,58.0,60.03125,25010000
574,25-08-1999,61.40625,66.4375,20941400
575,26-08-1999,66.5,64.28125,19244200
576,27-08-1999,65.25,64.25,12922800
577,30-08-1999,63.78125,59.625,18494400
578,31-08-1999,59.1875,62.1875,32792400
579,1/9/1999,63.5,59.53125,21961600
580,2/9/1999,57.5,60.0625,16838700
581,3/9/1999,63.625,62.4375,16435900
582,7/9/1999,63.8125,62.9375,9008700
583,8/9/1999,62.0,61.4375,6976000
584,9/9/1999,63.5,63.625,9183200
585,10/9/1999,65.9375,66.5,12420900
586,13-09-1999,65.625,63.3125,7747600
587,14-09-1999,62.75,66.0,8782800
588,15-09-1999,67.75,65.5625,7817300
589,16-09-1999,64.9375,65.25,7058900
590,17-09-1999,65.625,63.8125,7239500
591,20-09-1999,63.6875,62.75,5957100
592,21-09-1999,61.625,62.25,8232500
593,22-09-1999,62.875,66.0,10037500
