id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1428345040468811781,1428345039386681344,2021-08-19 06:16:09 Pacific Daylight Time,2021-08-19,06:16:09,-0700,388726007,jjspeculation,James👋,,"(2/2) The Varsity squad, #FAANGMT: $GOOG &lt; $2,685 sucks, &lt; $2,647 sees big drop. $MSFT &lt; $284 is danger, Will Robinson. $TSLA &lt; $663 could test mega suck $643.91 level. These are of course all technical terms🤣",en,[],[],[],0,0,0,['faangmt'],"['goog', 'msft', 'tsla']",https://twitter.com/JJSpeculation/status/1428345040468811781,False,,0,,,,,,,,[],,,,
1428344870343782410,1428344870343782410,2021-08-19 06:15:29 Pacific Daylight Time,2021-08-19,06:15:29,-0700,1425499145482248200,catch_the_trend,Wave Trader,,"$F is looking interesting here. Finding previous support and trading under a clear trend line. If it breaks support or resistance, could be a big move in either direction...  $SPX $SPY $QQQ $AAPL $TSLA $AMC $GME $HOOD $GOOGL $GOOG $MSFT $AMD #SwingTrading #swingtrade #DayTrading  https://t.co/MZRFj5iE8z",en,[],[],['https://pbs.twimg.com/media/E9J_o2NWYAY0dmg.jpg'],0,0,1,"['swingtrading', 'swingtrade', 'daytrading']","['f', 'spx', 'spy', 'qqq', 'aapl', 'tsla', 'amc', 'gme', 'hood', 'googl', 'goog', 'msft', 'amd']",https://twitter.com/Catch_The_Trend/status/1428344870343782410,False,,1,https://pbs.twimg.com/media/E9J_o2NWYAY0dmg.jpg,,,,,,,[],,,,
1428344265441255429,1428344265441255429,2021-08-19 06:13:04 Pacific Daylight Time,2021-08-19,06:13:04,-0700,1169279924248752128,picassocharts,FLX Capital - Private Fund,,ATH to overnight low = 2.87%  $SPX $SPY $AAPL $MSFT $FB $AMZN $GOOG $TSLA  https://t.co/tB6SYjYJvw,en,[],[],['https://pbs.twimg.com/media/E9J_JP4WQAspG2K.jpg'],0,0,1,[],"['spx', 'spy', 'aapl', 'msft', 'fb', 'amzn', 'goog', 'tsla']",https://twitter.com/PicassoCharts/status/1428344265441255429,False,https://twitter.com/PicassoCharts/status/1418676118333411331,1,https://pbs.twimg.com/media/E9J_JP4WQAspG2K.jpg,,,,,,,[],,,,
1428342556404768774,1428342556404768774,2021-08-19 06:06:17 Pacific Daylight Time,2021-08-19,06:06:17,-0700,3700581259,kuudiv,くうねる💭,,$GOOG Pixel 5a買った。  https://t.co/VZ9uypYVRD,ja,[],[],['https://pbs.twimg.com/media/E9J9pGnUYAI_QfM.png'],1,0,3,[],['goog'],https://twitter.com/KuuDiv/status/1428342556404768774,False,,1,https://pbs.twimg.com/media/E9J9pGnUYAI_QfM.png,,,,,,,[],,,,
1428341903272120321,1428341903272120321,2021-08-19 06:03:41 Pacific Daylight Time,2021-08-19,06:03:41,-0700,1391774252278460417,taocapmktmodel,"Tao Liang, PhD",,"Pre-market results: $SPY is inside Big-Drop signal, $SPY is Bullish, bolded, confidence 68.7%;  Stock pick: $EDU, $TAL, $GOOG, $TGT, $EFX, $AMAT, $FB, $DFS, $CPRT, Daily #market prediction and #stock pick @TaoCapMktModel.  https://t.co/VA6TbcIUGe",en,"[{'screen_name': 'taocapmktmodel', 'name': 'tao liang, phd', 'id': '1391774252278460417'}]",[],['https://pbs.twimg.com/media/E9J9ZEwXsAMobIP.jpg'],0,0,1,"['market', 'stock']","['spy', 'spy', 'edu', 'tal', 'goog', 'tgt', 'efx', 'amat', 'fb', 'dfs', 'cprt']",https://twitter.com/TaoCapMktModel/status/1428341903272120321,False,,1,https://pbs.twimg.com/media/E9J9ZEwXsAMobIP.jpg,,,,,,,[],,,,
1428341801304330241,1428341801304330241,2021-08-19 06:03:17 Pacific Daylight Time,2021-08-19,06:03:17,-0700,1391774252278460417,taocapmktmodel,"Tao Liang, PhD",,"Pre-market results: $SPY is inside Big-Drop signal, $SPY is Bullish, bolded, confidence 68.7%;  Stock pick: $EDU, $TAL, $GOOG, $TGT, $EFX, $AMAT, $FB, $DFS, $CPRT, Daily #market prediction and #stock pick @TaoCapMktModel.  https://t.co/yslQTD8XnM",en,"[{'screen_name': 'taocapmktmodel', 'name': 'tao liang, phd', 'id': '1391774252278460417'}]",[],['https://pbs.twimg.com/media/E9J9TH6XIAkxEqn.jpg'],0,0,0,"['market', 'stock']","['spy', 'spy', 'edu', 'tal', 'goog', 'tgt', 'efx', 'amat', 'fb', 'dfs', 'cprt']",https://twitter.com/TaoCapMktModel/status/1428341801304330241,False,,1,https://pbs.twimg.com/media/E9J9TH6XIAkxEqn.jpg,,,,,,,[],,,,
1428341303318880264,1428341303318880264,2021-08-19 06:01:18 Pacific Daylight Time,2021-08-19,06:01:18,-0700,1218312549973680128,stockbot0001,StockBot0001,,$GOOG Twitter Sentiment on 18 Aug 2021 was: ▒ Positive 39.5% █ Negative 11.0% ░ Neutral 49.5% ▒▒▒▒▒▒▒▒██░░░░░░░░░░,en,[],[],[],0,0,0,[],['goog'],https://twitter.com/StockBot0001/status/1428341303318880264,False,,0,,,,,,,,[],,,,
1428337757210832901,1428337757210832901,2021-08-19 05:47:13 Pacific Daylight Time,2021-08-19,05:47:13,-0700,2921952326,bob2trader,Cash-Flow Investor 🇺🇸,,#Trump slams #Twitter for allowing #Taliban but banning him as president   https://t.co/a3GEi07o6R  $twtr $spy $dia $qqq $iwm $iwn $iwo $fb $goog $sq,en,[],['https://nypost.com/2021/08/19/trump-slams-twitter-for-allowing-taliban-but-banning-him-as-president/?utm_campaign=iphone_nyp&utm_source=twitter_app'],[],1,0,1,"['trump', 'twitter', 'taliban']","['twtr', 'spy', 'dia', 'qqq', 'iwm', 'iwn', 'iwo', 'fb', 'goog', 'sq']",https://twitter.com/BoB2Trader/status/1428337757210832901,False,,0,,,,,,,,[],,,,
1428337200052117504,1428337200052117504,2021-08-19 05:45:00 Pacific Daylight Time,2021-08-19,05:45:00,-0700,1422731339955150851,augfinance,Augustine Finance,,"#TweetBytes: ""Alternative Data in China"" @ManGroup  &gt;China got a big growing data market &gt;Investors in US gauge sentiment using $GOOG, Visa, #wallstreetbets, $FB... &gt;To gauge the Chinese market, investor should use their local sites &amp; companies $TWTR $MSFT  https://t.co/6FekmVdJNO  https://t.co/qwmSJpVFMX",en,"[{'screen_name': 'mangroup', 'name': 'man group', 'id': '192912869'}]",['https://www.man.com/maninstitute/alternative-data-in-china'],['https://pbs.twimg.com/media/E9HhvuGXsAUcbga.png'],0,0,0,"['tweetbytes', 'wallstreetbets']","['goog', 'fb', 'twtr', 'msft']",https://twitter.com/augfinance/status/1428337200052117504,False,,1,https://pbs.twimg.com/media/E9HhvuGXsAUcbga.png,,,,,,,[],,,,
1428335419750486022,1428335419750486022,2021-08-19 05:37:55 Pacific Daylight Time,2021-08-19,05:37:55,-0700,169824865,fei5al,recalcitrant_trader/investor,,"Much to like from an investment point of view. As for their content, there is something for everyone. Bring on FTSE 100 reshuffle! #FUTR #future plc $GOOG $SHOP $AMZN",en,[],[],[],0,0,2,"['futr', 'future']","['goog', 'shop', 'amzn']",https://twitter.com/fei5al/status/1428335419750486022,False,https://twitter.com/futureplc/status/1428333473014722560,0,,,,,,,,[],,,,
