Date,Low,Open,Volume,High,Close,Adjusted Close
12/3/1970,1.085937977,1.085937977,388800,1.09375,1.088541985,0.364733815
13-03-1970,1.076388955,1.083333015,1339200,1.083333015,1.076388955,0.360661894
16-03-1970,1.057291985,1.076388955,806400,1.076388955,1.059028029,0.354844958
17-03-1970,1.053818941,1.059028029,1267200,1.0625,1.053818941,0.353099436
18-03-1970,1.055556059,1.055556059,748800,1.064236045,1.064236045,0.356589884
19-03-1970,1.067708015,1.067708015,1123200,1.072916985,1.067708015,0.357753068
20-03-1970,1.060763955,1.067708015,518400,1.067708015,1.067708015,0.357753068
23-03-1970,1.055556059,1.065971971,216000,1.065971971,1.059028029,0.354844958
24-03-1970,1.041666985,1.058159947,1670400,1.058159947,1.052950978,0.352808595
25-03-1970,1.0625,1.0625,2275200,1.100693941,1.086806059,0.364152193
26-03-1970,1.083333015,1.086806059,936000,1.09375,1.086806059,0.364152193
30-03-1970,1.079861045,1.086806059,1368000,1.092013955,1.081596971,0.36240688
31-03-1970,1.065971971,1.076388955,676800,1.076388955,1.072916985,0.35949859
1/4/1970,1.0625,1.069443941,820800,1.069443941,1.065104008,0.356880635
2/4/1970,1.045138955,1.059028029,792000,1.059028029,1.047742963,0.351063579
3/4/1970,1.047742963,1.047742963,1008000,1.053818941,1.052083015,0.352517843
6/4/1970,1.022568941,1.052083015,2275200,1.057291985,1.024306059,0.343210727
7/4/1970,0.993055999,1.022568941,1526400,1.022568941,0.994791985,0.333321393
8/4/1970,0.987846971,0.994791985,734400,0.996528029,0.993055999,0.332739741
9/4/1970,0.993055999,0.993055999,820800,1.017361045,1.015625,0.340301931
10/4/1970,1.011284947,1.015625,3312000,1.03125,1.013888955,0.33972019
13-04-1970,1,1.013888955,878400,1.013888955,1.006943941,0.337393135
14-04-1970,0.993055999,1.006943941,835200,1.024306059,1.022568941,0.342628658
15-04-1970,1.020833015,1.022568941,2217600,1.039931059,1.027778029,0.344374031
16-04-1970,1.015625,1.027778029,1252800,1.027778029,1.016492963,0.340592623
17-04-1970,1.013888955,1.016492963,950400,1.017361045,1.015625,0.340301931
20-04-1970,1.008681059,1.015625,1425600,1.017361045,1.013888955,0.33972019
21-04-1970,1.006943941,1.013888955,518400,1.020833015,1.007812977,0.337684393
22-04-1970,1,1.006943941,561600,1.006943941,1.000867963,0.335357189
23-04-1970,0.96875,1.000867963,763200,1.001736045,0.971354008,0.325468361
24-04-1970,0.966145992,0.971354008,792000,0.972221971,0.967014015,0.324014097
27-04-1970,0.954860985,0.966145992,705600,0.966145992,0.956596971,0.320523471
28-04-1970,0.951389015,0.956596971,676800,0.958333015,0.951389015,0.318778813
29-04-1970,0.934028029,0.951389015,2534400,0.986110985,0.986110985,0.330412686
30-04-1970,0.986110985,0.986110985,532800,1.006943941,0.993055999,0.332739741
1/5/1970,0.986110985,0.993055999,316800,0.993055999,0.987846971,0.330994338
4/5/1970,0.956596971,0.975694001,576000,0.975694001,0.956596971,0.320523471
5/5/1970,0.946180999,0.953125,950400,0.953125,0.946180999,0.317033321
6/5/1970,0.946180999,0.946180999,1166400,0.961805999,0.961805999,0.322268903
7/5/1970,0.965278029,0.965278029,1137600,0.979166985,0.975694001,0.326922357
8/5/1970,0.954860985,0.975694001,921600,0.982639015,0.961805999,0.322268903
11/5/1970,0.9375,0.948785007,705600,0.948785007,0.9375,0.314124852
12/5/1970,0.935764015,0.9375,763200,0.961805999,0.944444001,0.31645146
13-05-1970,0.935764015,0.940971971,360000,0.940971971,0.938368022,0.314415723
14-05-1970,0.916666985,0.938368022,1094400,0.939235985,0.928819001,0.311215997
15-05-1970,0.9375,0.9375,676800,0.972221971,0.972221971,0.325759053
18-05-1970,0.984375,1.010416985,561600,1.010416985,0.984375,0.329831034
19-05-1970,0.932291985,0.984375,657600,0.989583015,0.932291985,0.312379748
20-05-1970,0.919270992,0.932291985,542400,0.9375,0.919270992,0.308016837
21-05-1970,0.867187977,0.90625,1881600,0.90625,0.885416985,0.296673447
22-05-1970,0.854166985,0.885416985,777600,0.901041985,0.880208015,0.295484632
25-05-1970,0.817708015,0.875,1718400,0.875,0.817708015,0.274503291
26-05-1970,0.776041985,0.817708015,1536000,0.822916985,0.778645992,0.261390209
27-05-1970,0.802083015,0.802083015,2001600,0.838541985,0.838541985,0.28149721
28-05-1970,0.828125,0.838541985,3168000,0.859375,0.854166985,0.286742568
29-05-1970,0.84375,0.854166985,1872000,0.90625,0.90625,0.304226905
1/6/1970,0.901041985,0.90625,1555200,0.9375,0.9375,0.314717442
2/6/1970,0.911458015,0.9375,1190400,0.947916985,0.927083015,0.311220378
3/6/1970,0.919270992,0.927083015,1185600,0.966145992,0.966145992,0.324333727
4/6/1970,0.958333015,0.966145992,1948800,0.997395992,0.958333015,0.321711093
5/6/1970,0.929687977,0.958333015,796800,0.958333015,0.934895992,0.31384325
8/6/1970,0.911458015,0.934895992,523200,0.945312977,0.942708015,0.316465706
9/6/1970,0.916666985,0.942708015,652800,0.945312977,0.9375,0.314717442
10/6/1970,0.934895992,0.9375,744000,0.955729008,0.934895992,0.31384325
11/6/1970,0.927083015,0.934895992,628800,0.955729008,0.953125,0.319962651
12/6/1970,0.942708015,0.953125,696000,0.958333015,0.953125,0.319962651
15-06-1970,0.947916985,0.953125,374400,0.973958015,0.96875,0.325208187
16-06-1970,0.979166985,0.979166985,912000,1.057291985,1.041666985,0.349686116
17-06-1970,1.005208015,1.041666985,974400,1.041666985,1.020833015,0.342692077
18-06-1970,1.010416985,1.020833015,556800,1.041666985,1.041666985,0.349686116
19-06-1970,1.020833015,1.041666985,1238400,1.057291985,1.020833015,0.342692077
22-06-1970,0.979166985,1.020833015,393600,1.036458015,1.020833015,0.342692077
23-06-1970,0.979166985,1.010416985,715200,1.010416985,0.984375,0.330453098
24-06-1970,0.958333015,0.984375,532800,0.984375,0.971354008,0.326081932
25-06-1970,0.96875,0.971354008,388800,1,0.971354008,0.326081932
26-06-1970,0.942708015,0.971354008,484800,0.973958015,0.958333015,0.321711093
29-06-1970,0.940104008,0.958333015,283200,0.966145992,0.958333015,0.321711093
30-06-1970,0.958333015,0.958333015,417600,0.994791985,0.971354008,0.326081932
1/7/1970,0.958333015,0.971354008,921600,0.973958015,0.973958015,0.326956242
2/7/1970,0.960937977,0.973958015,216000,0.976562977,0.960937977,0.322585523
6/7/1970,0.963541985,0.963541985,672000,0.986979008,0.973958015,0.326956242
7/7/1970,0.9375,0.973958015,916800,0.984375,0.9375,0.314717442
8/7/1970,0.934895992,0.9375,408000,0.971354008,0.96875,0.325208187
9/7/1970,0.973958015,0.973958015,427200,1,0.979166985,0.328704864
10/7/1970,0.979166985,0.979166985,336000,1.010416985,1.002604008,0.336572796
13-07-1970,0.992187977,1.002604008,403200,1.023437977,0.992187977,0.33307606
14-07-1970,0.976562977,0.992187977,552000,1,0.989583015,0.332201749
15-07-1970,0.992187977,0.992187977,912000,1.010416985,1,0.335698456
16-07-1970,0.994791985,1,763200,1.013020992,0.994791985,0.333950162
17-07-1970,1.005208015,1.005208015,849600,1.03125,1.03125,0.346189141
20-07-1970,1.03125,1.03125,1224000,1.052083015,1.039062977,0.348811954
21-07-1970,1.036458015,1.039062977,1800000,1.049479008,1.036458015,0.347937465
22-07-1970,1.03125,1.036458015,1872000,1.044270992,1.03125,0.346189141
23-07-1970,1.020833015,1.03125,1804800,1.046875,1.026041985,0.344440669
24-07-1970,1.010416985,1.023437977,667200,1.023437977,1.010416985,0.33919543
27-07-1970,0.984375,1.007812977,436800,1.007812977,0.984375,0.330453098
28-07-1970,0.989583015,0.989583015,772800,1.015625,1.010416985,0.33919543
29-07-1970,1.015625,1.015625,326400,1.041666985,1.033854008,0.347063303
30-07-1970,1.020833015,1.033854008,542400,1.039062977,1.026041985,0.344440669
31-07-1970,1.026041985,1.026041985,484800,1.036458015,1.028645992,0.345315009
3/8/1970,0.986979008,1.026041985,816000,1.026041985,1.010416985,0.33919543
4/8/1970,0.989583015,1.005208015,542400,1.005208015,1,0.335698456
5/8/1970,0.984375,1,633600,1.010416985,0.986979008,0.331327379
6/8/1970,0.989583015,0.989583015,470400,1,0.992187977,0.33307606
7/8/1970,0.981770992,0.992187977,811200,1.002604008,0.986979008,0.331327379
10/8/1970,0.947916985,0.981770992,672000,0.981770992,0.947916985,0.318214148
11/8/1970,0.9375,0.947916985,849600,0.953125,0.942708015,0.316465706
12/8/1970,0.945312977,0.945312977,288000,0.958333015,0.945312977,0.317339957
13-08-1970,0.90625,0.945312977,1833600,0.945312977,0.921875,0.309472203
14-08-1970,0.898437977,0.914062977,998400,0.914062977,0.903645992,0.303352654
17-08-1970,0.890625,0.903645992,1108800,0.911458015,0.90625,0.304789126
18-08-1970,0.9375,0.9375,753600,0.963541985,0.940104008,0.316174775
19-08-1970,0.940104008,0.940104008,624000,0.963541985,0.940104008,0.316174775
20-08-1970,0.927083015,0.940104008,816000,0.963541985,0.947916985,0.318802357
21-08-1970,0.947916985,0.947916985,1118400,1,0.994791985,0.334567308
24-08-1970,1.010416985,1.010416985,1036800,1.03125,1.020833015,0.343325496
25-08-1970,1.005208015,1.020833015,508800,1.03125,1.03125,0.346828848
26-08-1970,1.005208015,1.03125,220800,1.03125,1.010416985,0.339822292
27-08-1970,1.005208015,1.010416985,369600,1.015625,1.005208015,0.338070661
28-08-1970,0.994791985,1.005208015,1012800,1.020833015,1.020833015,0.343325496
31-08-1970,1.013020992,1.020833015,283200,1.026041985,1.013020992,0.340698302
1/9/1970,1.018229008,1.018229008,446400,1.026041985,1.026041985,0.345077187
2/9/1970,1.005208015,1.026041985,681600,1.026041985,1.005208015,0.338070661
3/9/1970,1.005208015,1.005208015,1219200,1.070312977,1.046875,0.352083713
4/9/1970,1.046875,1.046875,840000,1.072916985,1.072916985,0.360842437
8/9/1970,1.057291985,1.072916985,672000,1.09375,1.088541985,0.366097063
9/9/1970,1.096354008,1.096354008,873600,1.125,1.114583015,0.37485531
10/9/1970,1.072916985,1.101562977,777600,1.101562977,1.101562977,0.370476484
11/9/1970,1.078125,1.101562977,336000,1.101562977,1.09375,0.367848903
14-09-1970,1.065104008,1.09375,820800,1.104166985,1.091145992,0.366973191
15-09-1970,1.052083015,1.080729008,609600,1.080729008,1.052083015,0.353835464
16-09-1970,1.046875,1.052083015,1046400,1.09375,1.078125,0.362593949
17-09-1970,1.072916985,1.078125,729600,1.101562977,1.09375,0.367848903
18-09-1970,1.088541985,1.09375,427200,1.104166985,1.098958015,0.369600564
21-09-1970,1.080729008,1.098958015,374400,1.098958015,1.083333015,0.364345491
22-09-1970,1.041666985,1.072916985,974400,1.072916985,1.065104008,0.358214527
23-09-1970,1.065104008,1.065104008,532800,1.098958015,1.067708015,0.359090418
24-09-1970,1.070312977,1.070312977,816000,1.104166985,1.09375,0.367848903
25-09-1970,1.098958015,1.098958015,1060800,1.119791985,1.114583015,0.37485531
28-09-1970,1.072916985,1.114583015,1387200,1.114583015,1.078125,0.362593949
29-09-1970,1.0625,1.078125,1185600,1.101562977,1.09375,0.367848903
30-09-1970,1.096354008,1.096354008,489600,1.109375,1.098958015,0.369600564
1/10/1970,1.096354008,1.098958015,268800,1.104166985,1.104166985,0.371352136
2/10/1970,1.104166985,1.104166985,897600,1.114583015,1.114583015,0.37485531
5/10/1970,1.114583015,1.114583015,768000,1.145833015,1.145833015,0.385365367
6/10/1970,1.151041985,1.151041985,672000,1.161458015,1.161458015,0.390620351
7/10/1970,1.145833015,1.158854008,806400,1.158854008,1.15625,0.388868719
8/10/1970,1.125,1.151041985,508800,1.151041985,1.130208015,0.380110145
9/10/1970,1.083333015,1.114583015,508800,1.114583015,1.096354008,0.368724644
12/10/1970,1.0625,1.091145992,374400,1.091145992,1.091145992,0.366973191
13-10-1970,1.078125,1.091145992,763200,1.114583015,1.114583015,0.37485531
14-10-1970,1.125,1.125,657600,1.135416985,1.125,0.378358811
15-10-1970,1.125,1.125,744000,1.143229008,1.127604008,0.379234463
16-10-1970,1.098958015,1.127604008,873600,1.145833015,1.098958015,0.369600564
19-10-1970,1.085937977,1.098958015,561600,1.104166985,1.085937977,0.36522153
20-10-1970,1.098958015,1.098958015,355200,1.145833015,1.145833015,0.385365367
21-10-1970,1.135416985,1.145833015,302400,1.145833015,1.135416985,0.381862313
22-10-1970,1.125,1.135416985,748800,1.140625,1.140625,0.383613735
23-10-1970,1.138020992,1.140625,398400,1.151041985,1.151041985,0.387117237
26-10-1970,1.145833015,1.151041985,484800,1.164062977,1.164062977,0.391496211
27-10-1970,1.151041985,1.164062977,499200,1.164062977,1.161458015,0.390620351
28-10-1970,1.125,1.153645992,609600,1.153645992,1.153645992,0.387992948
29-10-1970,1.145833015,1.153645992,552000,1.164062977,1.15625,0.388868719
30-10-1970,1.158854008,1.158854008,475200,1.192708015,1.182291985,0.397627354
2/11/1970,1.161458015,1.182291985,734400,1.182291985,1.182291985,0.397627354
3/11/1970,1.171875,1.182291985,283200,1.192708015,1.182291985,0.397627354
4/11/1970,1.190104008,1.190104008,532800,1.213541985,1.197916985,0.402882218
5/11/1970,1.197916985,1.197916985,835200,1.244791985,1.234375,0.41514346
6/11/1970,1.213541985,1.234375,912000,1.234375,1.226562977,0.412516266
9/11/1970,1.213541985,1.226562977,619200,1.229166985,1.21875,0.409888774
10/11/1970,1.203125,1.21875,364800,1.223958015,1.213541985,0.408137083
11/11/1970,1.203125,1.213541985,1051200,1.234375,1.208333015,0.406385124
12/11/1970,1.1875,1.203125,350400,1.203125,1.192708015,0.401130468
13-11-1970,1.182291985,1.192708015,672000,1.192708015,1.184895992,0.398502678
16-11-1970,1.166666985,1.184895992,979200,1.1875,1.166666985,0.392925024
17-11-1970,1.171875,1.171875,705600,1.1875,1.179687977,0.397310168
18-11-1970,1.151041985,1.177083015,796800,1.177083015,1.166666985,0.392925024
19-11-1970,1.161458015,1.166666985,518400,1.177083015,1.171875,0.394678831
20-11-1970,1.164062977,1.171875,393600,1.177083015,1.177083015,0.396433026
23-11-1970,1.166666985,1.177083015,523200,1.182291985,1.166666985,0.392925024
24-11-1970,1.171875,1.171875,4348800,1.1875,1.182291985,0.398187339
25-11-1970,1.182291985,1.182291985,489600,1.192708015,1.192708015,0.40169552
27-11-1970,1.1875,1.192708015,657600,1.229166985,1.229166985,0.413974375
30-11-1970,1.221354008,1.229166985,1080000,1.236979008,1.223958015,0.41222018
1/12/1970,1.203125,1.223958015,465600,1.234375,1.208333015,0.406957567
2/12/1970,1.208333015,1.208333015,748800,1.226562977,1.221354008,0.411343426
3/12/1970,1.1875,1.221354008,2827200,1.229166985,1.197916985,0.403449833
4/12/1970,1.177083015,1.197916985,1920000,1.197916985,1.1875,0.399941206
7/12/1970,1.166666985,1.1875,892800,1.192708015,1.171875,0.394678831
8/12/1970,1.15625,1.171875,840000,1.177083015,1.171875,0.394678831
9/12/1970,1.174479008,1.174479008,2505600,1.1875,1.179687977,0.397310168
10/12/1970,1.166666985,1.179687977,1003200,1.192708015,1.177083015,0.396433026
11/12/1970,1.138020992,1.171875,1147200,1.171875,1.140625,0.38415426
14-12-1970,1.135416985,1.140625,1857600,1.153645992,1.138020992,0.383277386
15-12-1970,1.135416985,1.138020992,528000,1.177083015,1.174479008,0.395556092
16-12-1970,1.182291985,1.182291985,955200,1.213541985,1.213541985,0.408712238
17-12-1970,1.197916985,1.213541985,1051200,1.213541985,1.203125,0.405203849
18-12-1970,1.177083015,1.203125,532800,1.208333015,1.205729008,0.406080723
21-12-1970,1.1875,1.205729008,580800,1.208333015,1.192708015,0.40169552
22-12-1970,1.161458015,1.192708015,1075200,1.192708015,1.177083015,0.396433026
23-12-1970,1.166666985,1.177083015,417600,1.190104008,1.190104008,0.400818408
24-12-1970,1.192708015,1.192708015,470400,1.205729008,1.200520992,0.404326707
28-12-1970,1.195312977,1.200520992,316800,1.205729008,1.203125,0.405203849
29-12-1970,1.200520992,1.203125,374400,1.213541985,1.208333015,0.406957567
30-12-1970,1.1875,1.208333015,758400,1.213541985,1.1875,0.399941206
31-12-1970,1.171875,1.1875,292800,1.197916985,1.1875,0.399941206
4/1/1971,1.179687977,1.1875,148800,1.203125,1.192708015,0.40169552
5/1/1971,1.190104008,1.192708015,403200,1.213541985,1.208333015,0.406957567
6/1/1971,1.208333015,1.208333015,710400,1.234375,1.229166985,0.413974375
7/1/1971,1.234375,1.234375,1080000,1.276041985,1.276041985,0.429761797
8/1/1971,1.28125,1.28125,1089600,1.3125,1.291666985,0.435023755
11/1/1971,1.296875,1.296875,960000,1.348958015,1.333333015,0.449056655
12/1/1971,1.317708015,1.333333015,1401600,1.354166985,1.348958015,0.45431906
13-01-1971,1.333333015,1.348958015,1968000,1.364583015,1.364583015,0.459581703
14-01-1971,1.34375,1.364583015,926400,1.375,1.375,0.463090122
15-01-1971,1.348958015,1.369791985,436800,1.369791985,1.351562977,0.455196738
18-01-1971,1.260416985,1.341145992,2131200,1.341145992,1.265625,0.426253021
19-01-1971,1.25,1.265625,1924800,1.307291985,1.299479008,0.437654883
20-01-1971,1.302083015,1.302083015,1555200,1.333333015,1.322916985,0.445548862
21-01-1971,1.307291985,1.322916985,288000,1.322916985,1.309895992,0.441163421
22-01-1971,1.286458015,1.309895992,864000,1.317708015,1.317708015,0.443794638
25-01-1971,1.302083015,1.317708015,1977600,1.320312977,1.307291985,0.440286398
26-01-1971,1.328125,1.328125,1017600,1.341145992,1.341145992,0.45168829
27-01-1971,1.322916985,1.341145992,705600,1.34375,1.322916985,0.445548862
28-01-1971,1.328125,1.328125,1214400,1.34375,1.328125,0.447302818
29-01-1971,1.322916985,1.328125,955200,1.34375,1.34375,0.452565253
1/2/1971,1.333333015,1.34375,585600,1.348958015,1.348958015,0.45431906
2/2/1971,1.338541985,1.348958015,686400,1.369791985,1.369791985,0.461335808
3/2/1971,1.361979008,1.369791985,787200,1.401041985,1.395833015,0.470106274
4/2/1971,1.388020992,1.395833015,724800,1.414062977,1.395833015,0.470106274
5/2/1971,1.382812977,1.395833015,1176000,1.40625,1.40625,0.47361508
8/2/1971,1.388020992,1.40625,950400,1.414062977,1.411458015,0.475368708
9/2/1971,1.395833015,1.411458015,1036800,1.429687977,1.401041985,0.471860796
10/2/1971,1.395833015,1.401041985,724800,1.484375,1.484375,0.499926388
11/2/1971,1.447916985,1.473958015,1915200,1.473958015,1.458333015,0.491155475
12/2/1971,1.432291985,1.455729008,830400,1.455729008,1.445312977,0.486771107
16-02-1971,1.432291985,1.445312977,969600,1.450520992,1.442708015,0.485893607
17-02-1971,1.432291985,1.4375,691200,1.4375,1.4375,0.484139532
18-02-1971,1.440104008,1.440104008,796800,1.447916985,1.447916985,0.487647444
19-02-1971,1.401041985,1.442708015,806400,1.442708015,1.40625,0.47361508
22-02-1971,1.385416985,1.40625,532800,1.411458015,1.401041985,0.472771406
23-02-1971,1.401041985,1.401041985,278400,1.4375,1.4375,0.485073388
24-02-1971,1.447916985,1.447916985,240000,1.458333015,1.453125,0.490346253
25-02-1971,1.458333015,1.458333015,1065600,1.476562977,1.473958015,0.497376412
26-02-1971,1.450520992,1.473958015,427200,1.473958015,1.46875,0.495618492
1/3/1971,1.458333015,1.46875,187200,1.476562977,1.476562977,0.498254985
2/3/1971,1.476562977,1.476562977,691200,1.481770992,1.481770992,0.500012636
3/3/1971,1.46875,1.481770992,388800,1.484375,1.473958015,0.497376412
4/3/1971,1.473958015,1.473958015,1512000,1.518229008,1.518229008,0.512315214
5/3/1971,1.541666985,1.541666985,528000,1.5625,1.5625,0.527253747
8/3/1971,1.536458015,1.5625,811200,1.5625,1.5625,0.527253747
9/3/1971,1.552083015,1.5625,652800,1.604166985,1.604166985,0.541314185
10/3/1971,1.625,1.625,2232000,1.677083015,1.666666985,0.562404513
11/3/1971,1.580729008,1.666666985,1723200,1.666666985,1.583333015,0.534283757
12/3/1971,1.520833015,1.578125,1353600,1.578125,1.557291985,0.525496483
15-03-1971,1.536458015,1.557291985,1718400,1.578125,1.567708015,0.529011488
16-03-1971,1.588541985,1.588541985,1526400,1.630208015,1.625,0.548344433
17-03-1971,1.614583015,1.625,235200,1.645833015,1.645833015,0.555374324
18-03-1971,1.622395992,1.645833015,302400,1.651041985,1.627604008,0.549222708
19-03-1971,1.604166985,1.627604008,297600,1.632812977,1.606770992,0.542192996
22-03-1971,1.583333015,1.606770992,201600,1.614583015,1.583333015,0.534283757
23-03-1971,1.520833015,1.5625,1396800,1.5625,1.536458015,0.518466234
24-03-1971,1.541666985,1.541666985,403200,1.557291985,1.541666985,0.520224035
25-03-1971,1.515625,1.541666985,542400,1.546875,1.536458015,0.518466234
26-03-1971,1.546875,1.546875,417600,1.598958015,1.567708015,0.529011488
29-03-1971,1.567708015,1.567708015,268800,1.598958015,1.598958015,0.539556444
30-03-1971,1.609375,1.609375,369600,1.630208015,1.617187977,0.545707881
31-03-1971,1.598958015,1.617187977,254400,1.625,1.609375,0.543071628
1/4/1971,1.598958015,1.609375,643200,1.630208015,1.601562977,0.540435016
2/4/1971,1.59375,1.601562977,307200,1.604166985,1.604166985,0.541314185
5/4/1971,1.585937977,1.598958015,216000,1.598958015,1.591145992,0.536920249
6/4/1971,1.583333015,1.591145992,585600,1.609375,1.59375,0.537799299
7/4/1971,1.59375,1.59375,398400,1.625,1.59375,0.537799299
8/4/1971,1.572916985,1.583333015,451200,1.583333015,1.583333015,0.534283757
12/4/1971,1.567708015,1.583333015,2227200,1.598958015,1.59375,0.537799299
13-04-1971,1.598958015,1.598958015,1454400,1.609375,1.604166985,0.541314185
14-04-1971,1.601562977,1.604166985,571200,1.635416985,1.635416985,0.551859379
15-04-1971,1.630208015,1.635416985,523200,1.65625,1.648437977,0.556252837
16-04-1971,1.645833015,1.648437977,278400,1.661458015,1.65625,0.55888927
19-04-1971,1.658854008,1.658854008,326400,1.666666985,1.664062977,0.561525643
20-04-1971,1.65625,1.664062977,566400,1.666666985,1.65625,0.55888927
21-04-1971,1.645833015,1.65625,393600,1.661458015,1.651041985,0.557131886
22-04-1971,1.630208015,1.651041985,331200,1.65625,1.651041985,0.557131886
23-04-1971,1.630208015,1.645833015,254400,1.645833015,1.632812977,0.550980628
26-04-1971,1.619791985,1.632812977,220800,1.661458015,1.640625,0.553616524
27-04-1971,1.645833015,1.645833015,643200,1.682291985,1.682291985,0.567676902
28-04-1971,1.71875,1.71875,873600,1.75,1.723958015,0.581737041
29-04-1971,1.729166985,1.729166985,667200,1.760416985,1.734375,0.585251927
30-04-1971,1.734375,1.734375,446400,1.760416985,1.760416985,0.594039798
3/5/1971,1.729166985,1.760416985,1756800,1.760416985,1.731770992,0.584373474
4/5/1971,1.692708015,1.731770992,811200,1.739583015,1.739583015,0.58700937
5/5/1971,1.739583015,1.739583015,868800,1.786458015,1.78125,0.601069629
6/5/1971,1.791666985,1.791666985,825600,1.875,1.851562977,0.624796093
7/5/1971,1.848958015,1.851562977,763200,1.885416985,1.885416985,0.636220098
10/5/1971,1.864583015,1.880208015,676800,1.880208015,1.867187977,0.630068839
11/5/1971,1.84375,1.867187977,412800,1.875,1.864583015,0.62918967
12/5/1971,1.841145992,1.864583015,379200,1.864583015,1.848958015,0.623917043
13-05-1971,1.835937977,1.848958015,196800,1.854166985,1.84375,0.62215966
14-05-1971,1.833333015,1.84375,1478400,1.854166985,1.848958015,0.623917043
17-05-1971,1.815104008,1.846354008,403200,1.846354008,1.815104008,0.613184214
18-05-1971,1.802083015,1.815104008,1200000,1.833333015,1.828125,0.617583036
19-05-1971,1.822916985,1.828125,340800,1.838541985,1.828125,0.617583036
20-05-1971,1.817708015,1.828125,508800,1.830729008,1.830729008,0.618462801
21-05-1971,1.815104008,1.830729008,288000,1.830729008,1.815104008,0.613184214
24-05-1971,1.807291985,1.815104008,230400,1.820312977,1.807291985,0.610545158
25-05-1971,1.78125,1.807291985,456000,1.817708015,1.817708015,0.614063859
