Date,Low,Open,Volume,High,Close,Adjusted Close
18-10-1972,0.77087301,0.788168013,4077715,0.800522029,0.778285027,0.176200598
19-10-1972,0.77334398,0.778285027,1588589,0.785696983,0.785696983,0.177878559
20-10-1972,0.778285027,0.785696983,1239504,0.807933986,0.805463016,0.182353646
23-10-1972,0.810405016,0.810405016,1269859,0.825228989,0.822758973,0.186269224
24-10-1972,0.817816973,0.822758973,3526262,0.827700019,0.825228989,0.186828613
25-10-1972,0.805463016,0.820288002,1153498,0.820288002,0.812875986,0.184031859
26-10-1972,0.805463016,0.812875986,1436813,0.822758973,0.810405016,0.18347244
27-10-1972,0.800522029,0.810405016,1325510,0.815346003,0.812875986,0.184031859
30-10-1972,0.800522029,0.812875986,880301,0.812875986,0.800522029,0.181234971
31-10-1972,0.805463016,0.805463016,3602150,0.817816973,0.810405016,0.18347244
1/11/1972,0.807933986,0.810405016,3187296,0.825228989,0.820288002,0.185709804
2/11/1972,0.820288002,0.820288002,3900643,0.849937022,0.849937022,0.192422405
3/11/1972,0.847465992,0.849937022,2590310,0.889469028,0.889469028,0.201372221
6/11/1972,0.869702995,0.889469028,2696554,0.889469028,0.872173011,0.197456419
8/11/1972,0.867232025,0.872173011,3531322,0.882055998,0.874643981,0.198015884
9/11/1972,0.862290025,0.874643981,895478,0.879585981,0.872173011,0.197456419
10/11/1972,0.842525005,0.872173011,5236272,0.872173011,0.849937022,0.192422405
13-11-1972,0.844995022,0.849937022,890419,0.864760995,0.852406979,0.192981556
14-11-1972,0.837583005,0.852406979,1360925,0.862290025,0.849937022,0.192422405
15-11-1972,0.849937022,0.849937022,5119910,0.854878008,0.849937022,0.192422405
16-11-1972,0.842525005,0.849937022,3010224,0.852406979,0.849937022,0.192422405
17-11-1972,0.847465992,0.849937022,4927661,0.859820008,0.849937022,0.192422405
20-11-1972,0.847465992,0.849937022,1391280,0.854878008,0.849937022,0.192422405
21-11-1972,0.830170989,0.849937022,1790957,0.849937022,0.832642019,0.188506708
22-11-1972,0.827700019,0.832642019,3364368,0.854878008,0.844995022,0.191303551
24-11-1972,0.847465992,0.847465992,1426694,0.859820008,0.852406979,0.192981556
27-11-1972,0.852406979,0.852406979,1178794,0.862290025,0.859820008,0.194659874
28-11-1972,0.849937022,0.859820008,1517760,0.864760995,0.857348979,0.195041999
29-11-1972,0.849937022,0.857348979,1608826,0.862290025,0.857348979,0.195041999
30-11-1972,0.859820008,0.859820008,1735306,0.872173011,0.864760995,0.196728304
1/12/1972,0.862290025,0.864760995,1811194,0.877115011,0.869702995,0.197852448
4/12/1972,0.872173011,0.872173011,1952851,0.879585981,0.879585981,0.200100884
5/12/1972,0.874643981,0.879585981,2595370,0.889469028,0.879585981,0.200100884
6/12/1972,0.872173011,0.879585981,784176,0.879585981,0.879585981,0.200100884
7/12/1972,0.874643981,0.879585981,1679654,0.886997998,0.879585981,0.200100884
8/12/1972,0.879585981,0.879585981,3248006,0.889469028,0.889469028,0.202349156
11/12/1972,0.882055998,0.889469028,2064154,0.896880984,0.891938984,0.20291096
12/12/1972,0.879585981,0.891938984,2499245,0.894410014,0.879585981,0.200100884
13-12-1972,0.869702995,0.879585981,3440256,0.879585981,0.872173011,0.198414341
14-12-1972,0.869702995,0.872173011,1578470,0.877115011,0.869702995,0.197852448
15-12-1972,0.840053976,0.869702995,8226259,0.869702995,0.844995022,0.192231581
18-12-1972,0.840053976,0.844995022,1123142,0.847465992,0.842525005,0.191669568
19-12-1972,0.835111976,0.842525005,2175456,0.854878008,0.852406979,0.193917736
20-12-1972,0.847465992,0.852406979,1801075,0.867232025,0.849937022,0.193355843
21-12-1972,0.842525005,0.849937022,1062432,0.859820008,0.849937022,0.193355843
22-12-1972,0.842525005,0.849937022,743702,0.854878008,0.854878008,0.194479749
26-12-1972,0.849937022,0.854878008,526157,0.862290025,0.849937022,0.193355843
27-12-1972,0.847465992,0.849937022,1441872,0.859820008,0.847465992,0.192793682
29-12-1972,0.847465992,0.847465992,1386221,0.859820008,0.847465992,0.192793682
2/1/1973,0.852406979,0.852406979,1325510,0.867232025,0.862290025,0.196166024
3/1/1973,0.857348979,0.862290025,1603766,0.869702995,0.864760995,0.196728304
4/1/1973,0.857348979,0.864760995,2322173,0.874643981,0.874643981,0.198976517
5/1/1973,0.867232025,0.874643981,2570074,0.886997998,0.879585981,0.200100884
8/1/1973,0.857348979,0.869702995,1937674,0.869702995,0.859820008,0.19560416
9/1/1973,0.854878008,0.859820008,1350806,0.867232025,0.859820008,0.19560416
10/1/1973,0.859820008,0.859820008,2119805,0.877115011,0.869702995,0.197852448
11/1/1973,0.869702995,0.869702995,2661139,0.884527028,0.882055998,0.200662658
12/1/1973,0.859820008,0.882055998,2944454,0.884527028,0.867232025,0.197290406
15-01-1973,0.862290025,0.867232025,2033798,0.879585981,0.869702995,0.197852448
16-01-1973,0.859820008,0.869702995,1153498,0.869702995,0.867232025,0.197290406
17-01-1973,0.859820008,0.867232025,1912378,0.867232025,0.867232025,0.197290406
18-01-1973,0.862290025,0.867232025,1168675,0.877115011,0.867232025,0.197290406
19-01-1973,0.854878008,0.867232025,2231107,0.869702995,0.864760995,0.196728304
22-01-1973,0.857348979,0.864760995,2038858,0.872173011,0.857348979,0.195041999
23-01-1973,0.840053976,0.852406979,2747146,0.852406979,0.849937022,0.193355843
24-01-1973,0.840053976,0.849937022,2231107,0.857348979,0.842525005,0.191669568
26-01-1973,0.795580029,0.842525005,3506026,0.842525005,0.812875986,0.184924558
29-01-1973,0.812875986,0.812875986,2018621,0.822758973,0.812875986,0.184924558
30-01-1973,0.812875986,0.812875986,2473949,0.825228989,0.815346003,0.185486615
31-01-1973,0.812875986,0.815346003,1219267,0.827700019,0.827700019,0.188296974
1/2/1973,0.825228989,0.827700019,3030461,0.840053976,0.825228989,0.187734917
2/2/1973,0.820288002,0.825228989,1042195,0.827700019,0.820288002,0.186610758
5/2/1973,0.815346003,0.820288002,1507642,0.827700019,0.815346003,0.185486615
6/2/1973,0.802993,0.815346003,2620666,0.822758973,0.815346003,0.185486615
7/2/1973,0.790638983,0.815346003,2605488,0.815346003,0.798051,0.181552127
8/2/1973,0.795580029,0.798051,1472227,0.817816973,0.810405016,0.184362456
9/2/1973,0.810405016,0.810405016,1735306,0.825228989,0.822758973,0.187172815
12/2/1973,0.822758973,0.822758973,3242947,0.835111976,0.827700019,0.188296974
13-02-1973,0.837583005,0.837583005,4032182,0.869702995,0.844995022,0.192231581
14-02-1973,0.832642019,0.844995022,1998384,0.849937022,0.832642019,0.189421222
15-02-1973,0.825228989,0.832642019,2236166,0.847465992,0.842525005,0.191669568
16-02-1973,0.835111976,0.842525005,2322173,0.849937022,0.842525005,0.191669568
20-02-1973,0.844995022,0.844995022,1027018,0.852406979,0.847465992,0.192793682
21-02-1973,0.847465992,0.847465992,1568352,0.859820008,0.854878008,0.194479749
22-02-1973,0.849937022,0.854878008,1704950,0.859820008,0.859820008,0.19560416
23-02-1973,0.844995022,0.859820008,2028739,0.864760995,0.849937022,0.193355843
26-02-1973,0.840053976,0.849937022,2190634,0.849937022,0.844995022,0.192231581
27-02-1973,0.840053976,0.844995022,1674595,0.857348979,0.849937022,0.193355843
28-02-1973,0.825228989,0.849937022,4189018,0.849937022,0.837583005,0.191257045
1/3/1973,0.832642019,0.837583005,1563293,0.847465992,0.837583005,0.191257045
2/3/1973,0.827700019,0.837583005,2048976,0.842525005,0.835111976,0.190692827
5/3/1973,0.820288002,0.835111976,2878685,0.842525005,0.832642019,0.190128788
6/3/1973,0.830170989,0.832642019,3116467,0.840053976,0.835111976,0.190692827
7/3/1973,0.835111976,0.835111976,3708394,0.852406979,0.852406979,0.194642127
8/3/1973,0.854878008,0.854878008,4421741,0.864760995,0.862290025,0.196898788
9/3/1973,0.857348979,0.862290025,3860170,0.867232025,0.867232025,0.198027343
12/3/1973,0.849937022,0.864760995,1239504,0.864760995,0.857348979,0.195770532
13-03-1973,0.844995022,0.857348979,3030461,0.862290025,0.854878008,0.195206195
14-03-1973,0.849937022,0.854878008,2600429,0.859820008,0.852406979,0.194642127
15-03-1973,0.840053976,0.852406979,849946,0.852406979,0.844995022,0.192949653
16-03-1973,0.837583005,0.844995022,2210870,0.857348979,0.852406979,0.194642127
19-03-1973,0.842525005,0.852406979,971366,0.852406979,0.844995022,0.192949653
20-03-1973,0.842525005,0.844995022,1421635,0.854878008,0.844995022,0.192949653
21-03-1973,0.825228989,0.844995022,4103011,0.849937022,0.825228989,0.18843621
22-03-1973,0.785696983,0.820288002,4725293,0.820288002,0.788168013,0.179973394
23-03-1973,0.760990024,0.788168013,4183958,0.790638983,0.780755997,0.17828095
26-03-1973,0.783227026,0.783227026,2868566,0.805463016,0.793110013,0.181101978
27-03-1973,0.798051,0.798051,2580192,0.837583005,0.835111976,0.190692827
28-03-1973,0.822758973,0.835111976,1629062,0.847465992,0.837583005,0.191257045
29-03-1973,0.830170989,0.837583005,1158557,0.842525005,0.832642019,0.190128788
30-03-1973,0.810405016,0.832642019,1360925,0.835111976,0.815346003,0.186179459
2/4/1973,0.795580029,0.815346003,591926,0.822758973,0.795580029,0.181665853
3/4/1973,0.77087301,0.795580029,3202474,0.798051,0.793110013,0.181101978
4/4/1973,0.790638983,0.793110013,1118083,0.800522029,0.798051,0.182230294
5/4/1973,0.77334398,0.795580029,1942733,0.795580029,0.775813997,0.177152395
6/4/1973,0.77087301,0.775813997,2261462,0.793110013,0.788168013,0.179973394
9/4/1973,0.780755997,0.788168013,2954573,0.800522029,0.793110013,0.181101978
10/4/1973,0.790638983,0.793110013,4330675,0.812875986,0.810405016,0.185051113
11/4/1973,0.800522029,0.810405016,3758986,0.825228989,0.807933986,0.184486866
12/4/1973,0.802993,0.807933986,1219267,0.815346003,0.807933986,0.184486866
13-04-1973,0.795580029,0.807933986,1107965,0.810405016,0.807933986,0.184486866
16-04-1973,0.807933986,0.807933986,1897200,0.820288002,0.807933986,0.184486866
17-04-1973,0.800522029,0.807933986,1371043,0.812875986,0.800522029,0.182794377
18-04-1973,0.798051,0.800522029,1441872,0.807933986,0.805463016,0.183922723
19-04-1973,0.802993,0.805463016,3364368,0.817816973,0.805463016,0.183922723
23-04-1973,0.795580029,0.805463016,2069213,0.810405016,0.807933986,0.184486866
24-04-1973,0.793110013,0.802993,3870288,0.802993,0.795580029,0.181665853
25-04-1973,0.785696983,0.795580029,1087728,0.795580029,0.788168013,0.179973394
26-04-1973,0.76593101,0.778285027,2696554,0.778285027,0.77334398,0.176588461
27-04-1973,0.76840198,0.77334398,1725187,0.780755997,0.778285027,0.177716747
30-04-1973,0.76593101,0.778285027,1148438,0.783227026,0.780755997,0.17828095
1/5/1973,0.77334398,0.780755997,1416576,0.785696983,0.780755997,0.17828095
2/5/1973,0.778285027,0.780755997,2352528,0.790638983,0.780755997,0.17828095
3/5/1973,0.778285027,0.778285027,1907318,0.805463016,0.798051,0.182230294
4/5/1973,0.798051,0.798051,2544778,0.815346003,0.805463016,0.183922723
7/5/1973,0.798051,0.805463016,1639181,0.805463016,0.805463016,0.183922723
8/5/1973,0.798051,0.805463016,1113024,0.805463016,0.805463016,0.183922723
9/5/1973,0.805463016,0.805463016,2716790,0.815346003,0.805463016,0.183922723
10/5/1973,0.798051,0.805463016,1543056,0.805463016,0.805463016,0.183922723
11/5/1973,0.798051,0.805463016,865123,0.805463016,0.805463016,0.183922723
14-05-1973,0.798051,0.805463016,758880,0.805463016,0.798051,0.182230294
15-05-1973,0.788168013,0.798051,2802797,0.805463016,0.805463016,0.183922723
16-05-1973,0.798051,0.805463016,885360,0.805463016,0.798051,0.182230294
17-05-1973,0.798051,0.798051,1011840,0.805463016,0.798051,0.182230294
18-05-1973,0.778285027,0.798051,4796122,0.798051,0.788168013,0.179973394
21-05-1973,0.778285027,0.788168013,2200752,0.788168013,0.788168013,0.179973394
22-05-1973,0.788168013,0.788168013,2023680,0.805463016,0.788168013,0.179973394
23-05-1973,0.788168013,0.788168013,1193971,0.798051,0.798051,0.182230294
24-05-1973,0.788168013,0.798051,1887082,0.815346003,0.815346003,0.186179459
25-05-1973,0.815346003,0.815346003,2241226,0.835111976,0.835111976,0.190692827
29-05-1973,0.835111976,0.835111976,1077610,0.844995022,0.844995022,0.192949653
30-05-1973,0.815346003,0.844995022,1441872,0.844995022,0.835111976,0.191409275
31-05-1973,0.825228989,0.835111976,1451990,0.844995022,0.825228989,0.189144135
1/6/1973,0.815346003,0.825228989,2463830,0.825228989,0.815346003,0.186878994
4/6/1973,0.788168013,0.815346003,1391280,0.815346003,0.798051,0.182914943
5/6/1973,0.798051,0.798051,1730246,0.825228989,0.825228989,0.189144135
6/6/1973,0.835111976,0.835111976,4745530,0.854878008,0.835111976,0.191409275
7/6/1973,0.835111976,0.835111976,2271581,0.862290025,0.862290025,0.197638631
8/6/1973,0.854878008,0.862290025,2484067,0.872173011,0.862290025,0.197638631
11/6/1973,0.862290025,0.862290025,2387942,0.882055998,0.882055998,0.202169001
12/6/1973,0.872173011,0.882055998,1876963,0.882055998,0.872173011,0.199903697
13-06-1973,0.882055998,0.882055998,3829814,0.891938984,0.882055998,0.202169001
14-06-1973,0.862290025,0.882055998,3177178,0.882055998,0.872173011,0.199903697
15-06-1973,0.862290025,0.872173011,1173734,0.872173011,0.872173011,0.199903697
18-06-1973,0.862290025,0.872173011,2984928,0.872173011,0.872173011,0.199903697
19-06-1973,0.862290025,0.872173011,2696554,0.882055998,0.872173011,0.199903697
20-06-1973,0.872173011,0.872173011,1624003,0.882055998,0.872173011,0.199903697
21-06-1973,0.862290025,0.872173011,1745424,0.882055998,0.872173011,0.199903697
22-06-1973,0.862290025,0.872173011,2018621,0.882055998,0.872173011,0.199903697
25-06-1973,0.862290025,0.872173011,829709,0.872173011,0.872173011,0.199903697
26-06-1973,0.872173011,0.872173011,2337350,0.882055998,0.882055998,0.202169001
27-06-1973,0.882055998,0.882055998,4973194,0.901821971,0.901821971,0.206699505
28-06-1973,0.911705017,0.911705017,9369638,0.93888402,0.929000974,0.212928861
29-06-1973,0.911705017,0.929000974,3905702,0.929000974,0.919117987,0.210663751
2/7/1973,0.911705017,0.919117987,2008502,0.919117987,0.911705017,0.208964616
3/7/1973,0.891938984,0.911705017,2084390,0.911705017,0.891938984,0.204434112
5/7/1973,0.882055998,0.891938984,2519482,0.901821971,0.891938984,0.204434112
6/7/1973,0.882055998,0.891938984,1477286,0.901821971,0.891938984,0.204434112
9/7/1973,0.882055998,0.882055998,1330570,0.882055998,0.882055998,0.202169001
10/7/1973,0.901821971,0.901821971,2170397,0.911705017,0.911705017,0.208964616
11/7/1973,0.919117987,0.919117987,3197414,0.958649993,0.948767006,0.217459276
12/7/1973,0.919117987,0.948767006,1816253,0.958649993,0.948767006,0.217459276
13-07-1973,0.929000974,0.948767006,1269859,0.948767006,0.93888402,0.215194121
16-07-1973,0.929000974,0.93888402,1396339,0.948767006,0.948767006,0.217459276
17-07-1973,0.948767006,0.948767006,4123248,0.968532979,0.958649993,0.219724551
18-07-1973,0.958649993,0.958649993,1720128,0.978416026,0.978416026,0.224254861
19-07-1973,0.968532979,0.978416026,3030461,0.995711029,0.985827982,0.225953773
20-07-1973,0.978416026,0.985827982,3222710,1.005594015,0.995711029,0.228218898
23-07-1973,0.995711029,0.995711029,4533043,1.025359988,1.015476942,0.232749328
24-07-1973,0.985827982,1.015476942,3450374,1.015476942,1.015476942,0.232749328
25-07-1973,1.015476942,1.015476942,3081053,1.035243034,1.035243034,0.237279743
26-07-1973,1.015476942,1.035243034,3597091,1.035243034,1.015476942,0.232749328
27-07-1973,0.978416026,1.005594015,2357587,1.005594015,1.005594015,0.230484173
30-07-1973,0.968532979,0.985827982,2291818,0.985827982,0.985827982,0.225953773
31-07-1973,0.978416026,0.985827982,1968029,0.995711029,0.978416026,0.224254861
1/8/1973,0.968532979,0.978416026,2099568,0.985827982,0.978416026,0.224254861
2/8/1973,0.968532979,0.978416026,2398061,0.978416026,0.968532979,0.221989751
3/8/1973,0.968532979,0.968532979,2463830,0.978416026,0.968532979,0.221989751
6/8/1973,0.968532979,0.968532979,1376102,0.985827982,0.978416026,0.224254861
7/8/1973,0.978416026,0.978416026,2190634,0.995711029,0.978416026,0.224254861
8/8/1973,0.978416026,0.978416026,2347469,0.985827982,0.985827982,0.225953773
9/8/1973,0.985827982,0.985827982,2484067,0.995711029,0.985827982,0.225953773
10/8/1973,0.978416026,0.985827982,2453712,0.995711029,0.978416026,0.224254861
13-08-1973,0.958649993,0.978416026,1340688,0.978416026,0.968532979,0.221989751
14-08-1973,0.93888402,0.968532979,1902259,0.968532979,0.93888402,0.215194121
15-08-1973,0.901821971,0.93888402,3511085,0.93888402,0.919117987,0.210663751
16-08-1973,0.862290025,0.911705017,3450374,0.911705017,0.872173011,0.199903697
17-08-1973,0.862290025,0.872173011,1841549,0.872173011,0.862290025,0.197638631
20-08-1973,0.854878008,0.862290025,1188912,0.862290025,0.862290025,0.197638631
21-08-1973,0.862290025,0.862290025,1831430,0.872173011,0.862290025,0.197638631
22-08-1973,0.854878008,0.862290025,2772442,0.872173011,0.862290025,0.197638631
23-08-1973,0.872173011,0.872173011,2317114,0.882055998,0.882055998,0.202169001
24-08-1973,0.872173011,0.882055998,1887082,0.901821971,0.872173011,0.199903697
27-08-1973,0.872173011,0.872173011,1806134,0.891938984,0.891938984,0.204434112
28-08-1973,0.882055998,0.891938984,1811194,0.901821971,0.891938984,0.205161646
29-08-1973,0.901821971,0.901821971,2312054,0.929000974,0.919117987,0.211413428
30-08-1973,0.901821971,0.919117987,1527878,0.929000974,0.901821971,0.207435071
31-08-1973,0.901821971,0.901821971,956189,0.919117987,0.919117987,0.211413428
4/9/1973,0.891938984,0.919117987,1143379,0.929000974,0.901821971,0.207435071
5/9/1973,0.891938984,0.901821971,1973088,0.901821971,0.891938984,0.205161646
6/9/1973,0.891938984,0.891938984,1912378,0.901821971,0.891938984,0.205161646
7/9/1973,0.872173011,0.891938984,1659418,0.891938984,0.872173011,0.200615123
10/9/1973,0.854878008,0.872173011,1441872,0.872173011,0.862290025,0.198341936
11/9/1973,0.844995022,0.854878008,2570074,0.854878008,0.844995022,0.194363728
12/9/1973,0.835111976,0.844995022,1138320,0.854878008,0.844995022,0.194363728
13-09-1973,0.844995022,0.844995022,1204090,0.862290025,0.854878008,0.196636945
14-09-1973,0.844995022,0.854878008,1699891,0.872173011,0.872173011,0.200615123
17-09-1973,0.872173011,0.872173011,1927555,0.882055998,0.882055998,0.202888459
18-09-1973,0.872173011,0.882055998,1927555,0.891938984,0.872173011,0.200615123
19-09-1973,0.872173011,0.872173011,1436813,0.901821971,0.901821971,0.207435071
20-09-1973,0.891938984,0.901821971,2064154,0.901821971,0.901821971,0.207435071
21-09-1973,0.882055998,0.901821971,1553174,0.901821971,0.891938984,0.205161646
24-09-1973,0.882055998,0.891938984,1315392,0.901821971,0.891938984,0.205161646
25-09-1973,0.882055998,0.891938984,1173734,0.901821971,0.882055998,0.202888459
26-09-1973,0.882055998,0.882055998,2241226,0.891938984,0.891938984,0.205161646
27-09-1973,0.882055998,0.891938984,1350806,0.891938984,0.882055998,0.202888459
28-09-1973,0.872173011,0.882055998,1107965,0.891938984,0.882055998,0.202888459
1/10/1973,0.862290025,0.882055998,1158557,0.882055998,0.882055998,0.202888459
2/10/1973,0.882055998,0.882055998,1654358,0.891938984,0.891938984,0.205161646
3/10/1973,0.882055998,0.891938984,2479008,0.891938984,0.882055998,0.202888459
4/10/1973,0.872173011,0.882055998,3207533,0.882055998,0.872173011,0.200615123
5/10/1973,0.854878008,0.872173011,1998384,0.872173011,0.872173011,0.200615123
8/10/1973,0.862290025,0.872173011,1684714,0.882055998,0.882055998,0.202888459
9/10/1973,0.872173011,0.882055998,2013562,0.891938984,0.891938984,0.205161646
10/10/1973,0.882055998,0.891938984,2473949,0.891938984,0.882055998,0.202888459
